program,type,qs1,qs2,new_nt,new_qs
SeqPrep,mismatch,0,20,s2,20
SeqPrep,mismatch,0,21,s2,21
SeqPrep,mismatch,0,22,s2,22
SeqPrep,mismatch,0,23,s2,23
SeqPrep,mismatch,0,24,s2,24
SeqPrep,mismatch,0,25,s2,25
SeqPrep,mismatch,0,26,s2,26
SeqPrep,mismatch,0,27,s2,27
SeqPrep,mismatch,0,28,s2,28
SeqPrep,mismatch,0,29,s2,29
SeqPrep,mismatch,0,30,s2,30
SeqPrep,mismatch,0,31,s2,31
SeqPrep,mismatch,0,32,s2,32
SeqPrep,mismatch,0,33,s2,33
SeqPrep,mismatch,0,34,s2,34
SeqPrep,mismatch,0,35,s2,35
SeqPrep,mismatch,0,36,s2,36
SeqPrep,mismatch,0,37,s2,37
SeqPrep,mismatch,0,38,s2,38
SeqPrep,mismatch,0,39,s2,39
SeqPrep,mismatch,0,40,s2,40
SeqPrep,mismatch,0,41,s2,41
SeqPrep,mismatch,1,0,s1,1
SeqPrep,mismatch,1,1,s1,0
SeqPrep,mismatch,1,2,s2,1
SeqPrep,mismatch,1,3,s2,2
SeqPrep,mismatch,1,4,s2,3
SeqPrep,mismatch,1,5,s2,4
SeqPrep,mismatch,1,6,s2,5
SeqPrep,mismatch,1,7,s2,6
SeqPrep,mismatch,1,8,s2,7
SeqPrep,mismatch,1,9,s2,8
SeqPrep,mismatch,1,10,s2,9
SeqPrep,mismatch,1,11,s2,10
SeqPrep,mismatch,1,12,s2,11
SeqPrep,mismatch,1,13,s2,12
SeqPrep,mismatch,1,14,s2,13
SeqPrep,mismatch,1,15,s2,14
SeqPrep,mismatch,1,16,s2,15
SeqPrep,mismatch,1,17,s2,16
SeqPrep,mismatch,1,18,s2,17
SeqPrep,mismatch,1,19,s2,18
SeqPrep,mismatch,1,20,s2,19
SeqPrep,mismatch,1,21,s2,20
SeqPrep,mismatch,1,22,s2,21
SeqPrep,mismatch,1,23,s2,22
SeqPrep,mismatch,1,24,s2,23
SeqPrep,mismatch,1,25,s2,24
SeqPrep,mismatch,1,26,s2,25
SeqPrep,mismatch,1,27,s2,26
SeqPrep,mismatch,1,28,s2,27
SeqPrep,mismatch,1,29,s2,28
SeqPrep,mismatch,1,30,s2,29
SeqPrep,mismatch,1,31,s2,30
SeqPrep,mismatch,1,32,s2,31
SeqPrep,mismatch,1,33,s2,32
SeqPrep,mismatch,1,34,s2,33
SeqPrep,mismatch,1,35,s2,34
SeqPrep,mismatch,1,36,s2,35
SeqPrep,mismatch,1,37,s2,36
SeqPrep,mismatch,1,38,s2,37
SeqPrep,mismatch,1,39,s2,38
SeqPrep,mismatch,1,40,s2,39
SeqPrep,mismatch,1,41,s2,40
SeqPrep,mismatch,2,0,s1,2
SeqPrep,mismatch,2,1,s1,1
SeqPrep,mismatch,2,2,s1,0
SeqPrep,mismatch,2,3,s2,1
SeqPrep,mismatch,2,4,s2,2
SeqPrep,mismatch,2,5,s2,3
SeqPrep,mismatch,2,6,s2,4
SeqPrep,mismatch,2,7,s2,5
SeqPrep,mismatch,2,8,s2,6
SeqPrep,mismatch,2,9,s2,7
SeqPrep,mismatch,2,10,s2,8
SeqPrep,mismatch,2,11,s2,9
SeqPrep,mismatch,2,12,s2,10
SeqPrep,mismatch,2,13,s2,11
SeqPrep,mismatch,2,14,s2,12
SeqPrep,mismatch,2,15,s2,13
SeqPrep,mismatch,2,16,s2,14
SeqPrep,mismatch,2,17,s2,15
SeqPrep,mismatch,2,18,s2,16
SeqPrep,mismatch,2,19,s2,17
SeqPrep,mismatch,2,20,s2,18
SeqPrep,mismatch,2,21,s2,19
SeqPrep,mismatch,2,22,s2,20
SeqPrep,mismatch,2,23,s2,21
SeqPrep,mismatch,2,24,s2,22
SeqPrep,mismatch,2,25,s2,23
SeqPrep,mismatch,2,26,s2,24
SeqPrep,mismatch,2,27,s2,25
SeqPrep,mismatch,2,28,s2,26
SeqPrep,mismatch,2,29,s2,27
SeqPrep,mismatch,2,30,s2,28
SeqPrep,mismatch,2,31,s2,29
SeqPrep,mismatch,2,32,s2,30
SeqPrep,mismatch,2,33,s2,31
SeqPrep,mismatch,2,34,s2,32
SeqPrep,mismatch,2,35,s2,33
SeqPrep,mismatch,2,36,s2,34
SeqPrep,mismatch,2,37,s2,35
SeqPrep,mismatch,2,38,s2,36
SeqPrep,mismatch,2,39,s2,37
SeqPrep,mismatch,2,40,s2,38
SeqPrep,mismatch,2,41,s2,39
SeqPrep,mismatch,3,0,s1,3
SeqPrep,mismatch,3,1,s1,2
SeqPrep,mismatch,3,2,s1,1
SeqPrep,mismatch,3,3,s1,0
SeqPrep,mismatch,3,4,s2,1
SeqPrep,mismatch,3,5,s2,2
SeqPrep,mismatch,3,6,s2,3
SeqPrep,mismatch,3,7,s2,4
SeqPrep,mismatch,3,8,s2,5
SeqPrep,mismatch,3,9,s2,6
SeqPrep,mismatch,3,10,s2,7
SeqPrep,mismatch,3,11,s2,8
SeqPrep,mismatch,3,12,s2,9
SeqPrep,mismatch,3,13,s2,10
SeqPrep,mismatch,3,14,s2,11
SeqPrep,mismatch,3,15,s2,12
SeqPrep,mismatch,3,16,s2,13
SeqPrep,mismatch,3,17,s2,14
SeqPrep,mismatch,3,18,s2,15
SeqPrep,mismatch,3,19,s2,16
SeqPrep,mismatch,3,20,s2,17
SeqPrep,mismatch,3,21,s2,18
SeqPrep,mismatch,3,22,s2,19
SeqPrep,mismatch,3,23,s2,20
SeqPrep,mismatch,3,24,s2,21
SeqPrep,mismatch,3,25,s2,22
SeqPrep,mismatch,3,26,s2,23
SeqPrep,mismatch,3,27,s2,24
SeqPrep,mismatch,3,28,s2,25
SeqPrep,mismatch,3,29,s2,26
SeqPrep,mismatch,3,30,s2,27
SeqPrep,mismatch,3,31,s2,28
SeqPrep,mismatch,3,32,s2,29
SeqPrep,mismatch,3,33,s2,30
SeqPrep,mismatch,3,34,s2,31
SeqPrep,mismatch,3,35,s2,32
SeqPrep,mismatch,3,36,s2,33
SeqPrep,mismatch,3,37,s2,34
SeqPrep,mismatch,3,38,s2,35
SeqPrep,mismatch,3,39,s2,36
SeqPrep,mismatch,3,40,s2,37
SeqPrep,mismatch,3,41,s2,38
SeqPrep,mismatch,4,0,s1,4
SeqPrep,mismatch,4,1,s1,3
SeqPrep,mismatch,4,2,s1,2
SeqPrep,mismatch,4,3,s1,1
SeqPrep,mismatch,4,4,s1,0
SeqPrep,mismatch,4,5,s2,1
SeqPrep,mismatch,4,6,s2,2
SeqPrep,mismatch,4,7,s2,3
SeqPrep,mismatch,4,8,s2,4
SeqPrep,mismatch,4,9,s2,5
SeqPrep,mismatch,4,10,s2,6
SeqPrep,mismatch,4,11,s2,7
SeqPrep,mismatch,4,12,s2,8
SeqPrep,mismatch,4,13,s2,9
SeqPrep,mismatch,4,14,s2,10
SeqPrep,mismatch,4,15,s2,11
SeqPrep,mismatch,4,16,s2,12
SeqPrep,mismatch,4,17,s2,13
SeqPrep,mismatch,4,18,s2,14
SeqPrep,mismatch,4,19,s2,15
SeqPrep,mismatch,4,20,s2,16
SeqPrep,mismatch,4,21,s2,17
SeqPrep,mismatch,4,22,s2,18
SeqPrep,mismatch,4,23,s2,19
SeqPrep,mismatch,4,24,s2,20
SeqPrep,mismatch,4,25,s2,21
SeqPrep,mismatch,4,26,s2,22
SeqPrep,mismatch,4,27,s2,23
SeqPrep,mismatch,4,28,s2,24
SeqPrep,mismatch,4,29,s2,25
SeqPrep,mismatch,4,30,s2,26
SeqPrep,mismatch,4,31,s2,27
SeqPrep,mismatch,4,32,s2,28
SeqPrep,mismatch,4,33,s2,29
SeqPrep,mismatch,4,34,s2,30
SeqPrep,mismatch,4,35,s2,31
SeqPrep,mismatch,4,36,s2,32
SeqPrep,mismatch,4,37,s2,33
SeqPrep,mismatch,4,38,s2,34
SeqPrep,mismatch,4,39,s2,35
SeqPrep,mismatch,4,40,s2,36
SeqPrep,mismatch,4,41,s2,37
SeqPrep,mismatch,5,0,s1,5
SeqPrep,mismatch,5,1,s1,4
SeqPrep,mismatch,5,2,s1,3
SeqPrep,mismatch,5,3,s1,2
SeqPrep,mismatch,5,4,s1,1
SeqPrep,mismatch,5,5,s1,0
SeqPrep,mismatch,5,6,s2,1
SeqPrep,mismatch,5,7,s2,2
SeqPrep,mismatch,5,8,s2,3
SeqPrep,mismatch,5,9,s2,4
SeqPrep,mismatch,5,10,s2,5
SeqPrep,mismatch,5,11,s2,6
SeqPrep,mismatch,5,12,s2,7
SeqPrep,mismatch,5,13,s2,8
SeqPrep,mismatch,5,14,s2,9
SeqPrep,mismatch,5,15,s2,10
SeqPrep,mismatch,5,16,s2,11
SeqPrep,mismatch,5,17,s2,12
SeqPrep,mismatch,5,18,s2,13
SeqPrep,mismatch,5,19,s2,14
SeqPrep,mismatch,5,20,s2,15
SeqPrep,mismatch,5,21,s2,16
SeqPrep,mismatch,5,22,s2,17
SeqPrep,mismatch,5,23,s2,18
SeqPrep,mismatch,5,24,s2,19
SeqPrep,mismatch,5,25,s2,20
SeqPrep,mismatch,5,26,s2,21
SeqPrep,mismatch,5,27,s2,22
SeqPrep,mismatch,5,28,s2,23
SeqPrep,mismatch,5,29,s2,24
SeqPrep,mismatch,5,30,s2,25
SeqPrep,mismatch,5,31,s2,26
SeqPrep,mismatch,5,32,s2,27
SeqPrep,mismatch,5,33,s2,28
SeqPrep,mismatch,5,34,s2,29
SeqPrep,mismatch,5,35,s2,30
SeqPrep,mismatch,5,36,s2,31
SeqPrep,mismatch,5,37,s2,32
SeqPrep,mismatch,5,38,s2,33
SeqPrep,mismatch,5,39,s2,34
SeqPrep,mismatch,5,40,s2,35
SeqPrep,mismatch,5,41,s2,36
SeqPrep,mismatch,6,0,s1,6
SeqPrep,mismatch,6,1,s1,5
SeqPrep,mismatch,6,2,s1,4
SeqPrep,mismatch,6,3,s1,3
SeqPrep,mismatch,6,4,s1,2
SeqPrep,mismatch,6,5,s1,1
SeqPrep,mismatch,6,6,s1,0
SeqPrep,mismatch,6,7,s2,1
SeqPrep,mismatch,6,8,s2,2
SeqPrep,mismatch,6,9,s2,3
SeqPrep,mismatch,6,10,s2,4
SeqPrep,mismatch,6,11,s2,5
SeqPrep,mismatch,6,12,s2,6
SeqPrep,mismatch,6,13,s2,7
SeqPrep,mismatch,6,14,s2,8
SeqPrep,mismatch,6,15,s2,9
SeqPrep,mismatch,6,16,s2,10
SeqPrep,mismatch,6,17,s2,11
SeqPrep,mismatch,6,18,s2,12
SeqPrep,mismatch,6,19,s2,13
SeqPrep,mismatch,6,20,s2,14
SeqPrep,mismatch,6,21,s2,15
SeqPrep,mismatch,6,22,s2,16
SeqPrep,mismatch,6,23,s2,17
SeqPrep,mismatch,6,24,s2,18
SeqPrep,mismatch,6,25,s2,19
SeqPrep,mismatch,6,26,s2,20
SeqPrep,mismatch,6,27,s2,21
SeqPrep,mismatch,6,28,s2,22
SeqPrep,mismatch,6,29,s2,23
SeqPrep,mismatch,6,30,s2,24
SeqPrep,mismatch,6,31,s2,25
SeqPrep,mismatch,6,32,s2,26
SeqPrep,mismatch,6,33,s2,27
SeqPrep,mismatch,6,34,s2,28
SeqPrep,mismatch,6,35,s2,29
SeqPrep,mismatch,6,36,s2,30
SeqPrep,mismatch,6,37,s2,31
SeqPrep,mismatch,6,38,s2,32
SeqPrep,mismatch,6,39,s2,33
SeqPrep,mismatch,6,40,s2,34
SeqPrep,mismatch,6,41,s2,35
SeqPrep,mismatch,7,0,s1,7
SeqPrep,mismatch,7,1,s1,6
SeqPrep,mismatch,7,2,s1,5
SeqPrep,mismatch,7,3,s1,4
SeqPrep,mismatch,7,4,s1,3
SeqPrep,mismatch,7,5,s1,2
SeqPrep,mismatch,7,6,s1,1
SeqPrep,mismatch,7,7,s1,0
SeqPrep,mismatch,7,8,s2,1
SeqPrep,mismatch,7,9,s2,2
SeqPrep,mismatch,7,10,s2,3
SeqPrep,mismatch,7,11,s2,4
SeqPrep,mismatch,7,12,s2,5
SeqPrep,mismatch,7,13,s2,6
SeqPrep,mismatch,7,14,s2,7
SeqPrep,mismatch,7,15,s2,8
SeqPrep,mismatch,7,16,s2,9
SeqPrep,mismatch,7,17,s2,10
SeqPrep,mismatch,7,18,s2,11
SeqPrep,mismatch,7,19,s2,12
SeqPrep,mismatch,7,20,s2,13
SeqPrep,mismatch,7,21,s2,14
SeqPrep,mismatch,7,22,s2,15
SeqPrep,mismatch,7,23,s2,16
SeqPrep,mismatch,7,24,s2,17
SeqPrep,mismatch,7,25,s2,18
SeqPrep,mismatch,7,26,s2,19
SeqPrep,mismatch,7,27,s2,20
SeqPrep,mismatch,7,28,s2,21
SeqPrep,mismatch,7,29,s2,22
SeqPrep,mismatch,7,30,s2,23
SeqPrep,mismatch,7,31,s2,24
SeqPrep,mismatch,7,32,s2,25
SeqPrep,mismatch,7,33,s2,26
SeqPrep,mismatch,7,34,s2,27
SeqPrep,mismatch,7,35,s2,28
SeqPrep,mismatch,7,36,s2,29
SeqPrep,mismatch,7,37,s2,30
SeqPrep,mismatch,7,38,s2,31
SeqPrep,mismatch,7,39,s2,32
SeqPrep,mismatch,7,40,s2,33
SeqPrep,mismatch,7,41,s2,34
SeqPrep,mismatch,8,0,s1,8
SeqPrep,mismatch,8,1,s1,7
SeqPrep,mismatch,8,2,s1,6
SeqPrep,mismatch,8,3,s1,5
SeqPrep,mismatch,8,4,s1,4
SeqPrep,mismatch,8,5,s1,3
SeqPrep,mismatch,8,6,s1,2
SeqPrep,mismatch,8,7,s1,1
SeqPrep,mismatch,8,8,s1,0
SeqPrep,mismatch,8,9,s2,1
SeqPrep,mismatch,8,10,s2,2
SeqPrep,mismatch,8,11,s2,3
SeqPrep,mismatch,8,12,s2,4
SeqPrep,mismatch,8,13,s2,5
SeqPrep,mismatch,8,14,s2,6
SeqPrep,mismatch,8,15,s2,7
SeqPrep,mismatch,8,16,s2,8
SeqPrep,mismatch,8,17,s2,9
SeqPrep,mismatch,8,18,s2,10
SeqPrep,mismatch,8,19,s2,11
SeqPrep,mismatch,8,20,s2,12
SeqPrep,mismatch,8,21,s2,13
SeqPrep,mismatch,8,22,s2,14
SeqPrep,mismatch,8,23,s2,15
SeqPrep,mismatch,8,24,s2,16
SeqPrep,mismatch,8,25,s2,17
SeqPrep,mismatch,8,26,s2,18
SeqPrep,mismatch,8,27,s2,19
SeqPrep,mismatch,8,28,s2,20
SeqPrep,mismatch,8,29,s2,21
SeqPrep,mismatch,8,30,s2,22
SeqPrep,mismatch,8,31,s2,23
SeqPrep,mismatch,8,32,s2,24
SeqPrep,mismatch,8,33,s2,25
SeqPrep,mismatch,8,34,s2,26
SeqPrep,mismatch,8,35,s2,27
SeqPrep,mismatch,8,36,s2,28
SeqPrep,mismatch,8,37,s2,29
SeqPrep,mismatch,8,38,s2,30
SeqPrep,mismatch,8,39,s2,31
SeqPrep,mismatch,8,40,s2,32
SeqPrep,mismatch,8,41,s2,33
SeqPrep,mismatch,9,0,s1,9
SeqPrep,mismatch,9,1,s1,8
SeqPrep,mismatch,9,2,s1,7
SeqPrep,mismatch,9,3,s1,6
SeqPrep,mismatch,9,4,s1,5
SeqPrep,mismatch,9,5,s1,4
SeqPrep,mismatch,9,6,s1,3
SeqPrep,mismatch,9,7,s1,2
SeqPrep,mismatch,9,8,s1,1
SeqPrep,mismatch,9,9,s1,0
SeqPrep,mismatch,9,10,s2,1
SeqPrep,mismatch,9,11,s2,2
SeqPrep,mismatch,9,12,s2,3
SeqPrep,mismatch,9,13,s2,4
SeqPrep,mismatch,9,14,s2,5
SeqPrep,mismatch,9,15,s2,6
SeqPrep,mismatch,9,16,s2,7
SeqPrep,mismatch,9,17,s2,8
SeqPrep,mismatch,9,18,s2,9
SeqPrep,mismatch,9,19,s2,10
SeqPrep,mismatch,9,20,s2,11
SeqPrep,mismatch,9,21,s2,12
SeqPrep,mismatch,9,22,s2,13
SeqPrep,mismatch,9,23,s2,14
SeqPrep,mismatch,9,24,s2,15
SeqPrep,mismatch,9,25,s2,16
SeqPrep,mismatch,9,26,s2,17
SeqPrep,mismatch,9,27,s2,18
SeqPrep,mismatch,9,28,s2,19
SeqPrep,mismatch,9,29,s2,20
SeqPrep,mismatch,9,30,s2,21
SeqPrep,mismatch,9,31,s2,22
SeqPrep,mismatch,9,32,s2,23
SeqPrep,mismatch,9,33,s2,24
SeqPrep,mismatch,9,34,s2,25
SeqPrep,mismatch,9,35,s2,26
SeqPrep,mismatch,9,36,s2,27
SeqPrep,mismatch,9,37,s2,28
SeqPrep,mismatch,9,38,s2,29
SeqPrep,mismatch,9,39,s2,30
SeqPrep,mismatch,9,40,s2,31
SeqPrep,mismatch,9,41,s2,32
SeqPrep,mismatch,10,0,s1,10
SeqPrep,mismatch,10,1,s1,9
SeqPrep,mismatch,10,2,s1,8
SeqPrep,mismatch,10,3,s1,7
SeqPrep,mismatch,10,4,s1,6
SeqPrep,mismatch,10,5,s1,5
SeqPrep,mismatch,10,6,s1,4
SeqPrep,mismatch,10,7,s1,3
SeqPrep,mismatch,10,8,s1,2
SeqPrep,mismatch,10,9,s1,1
SeqPrep,mismatch,10,10,s1,0
SeqPrep,mismatch,10,11,s2,1
SeqPrep,mismatch,10,12,s2,2
SeqPrep,mismatch,10,13,s2,3
SeqPrep,mismatch,10,14,s2,4
SeqPrep,mismatch,10,15,s2,5
SeqPrep,mismatch,10,16,s2,6
SeqPrep,mismatch,10,17,s2,7
SeqPrep,mismatch,10,18,s2,8
SeqPrep,mismatch,10,19,s2,9
SeqPrep,mismatch,10,20,s2,10
SeqPrep,mismatch,10,21,s2,11
SeqPrep,mismatch,10,22,s2,12
SeqPrep,mismatch,10,23,s2,13
SeqPrep,mismatch,10,24,s2,14
SeqPrep,mismatch,10,25,s2,15
SeqPrep,mismatch,10,26,s2,16
SeqPrep,mismatch,10,27,s2,17
SeqPrep,mismatch,10,28,s2,18
SeqPrep,mismatch,10,29,s2,19
SeqPrep,mismatch,10,30,s2,20
SeqPrep,mismatch,10,31,s2,21
SeqPrep,mismatch,10,32,s2,22
SeqPrep,mismatch,10,33,s2,23
SeqPrep,mismatch,10,34,s2,24
SeqPrep,mismatch,10,35,s2,25
SeqPrep,mismatch,10,36,s2,26
SeqPrep,mismatch,10,37,s2,27
SeqPrep,mismatch,10,38,s2,28
SeqPrep,mismatch,10,39,s2,29
SeqPrep,mismatch,10,40,s2,30
SeqPrep,mismatch,10,41,s2,31
SeqPrep,mismatch,11,0,s1,11
SeqPrep,mismatch,11,1,s1,10
SeqPrep,mismatch,11,2,s1,9
SeqPrep,mismatch,11,3,s1,8
SeqPrep,mismatch,11,4,s1,7
SeqPrep,mismatch,11,5,s1,6
SeqPrep,mismatch,11,6,s1,5
SeqPrep,mismatch,11,7,s1,4
SeqPrep,mismatch,11,8,s1,3
SeqPrep,mismatch,11,9,s1,2
SeqPrep,mismatch,11,10,s1,1
SeqPrep,mismatch,11,11,s1,0
SeqPrep,mismatch,11,12,s2,1
SeqPrep,mismatch,11,13,s2,2
SeqPrep,mismatch,11,14,s2,3
SeqPrep,mismatch,11,15,s2,4
SeqPrep,mismatch,11,16,s2,5
SeqPrep,mismatch,11,17,s2,6
SeqPrep,mismatch,11,18,s2,7
SeqPrep,mismatch,11,19,s2,8
SeqPrep,mismatch,11,20,s2,9
SeqPrep,mismatch,11,21,s2,10
SeqPrep,mismatch,11,22,s2,11
SeqPrep,mismatch,11,23,s2,12
SeqPrep,mismatch,11,24,s2,13
SeqPrep,mismatch,11,25,s2,14
SeqPrep,mismatch,11,26,s2,15
SeqPrep,mismatch,11,27,s2,16
SeqPrep,mismatch,11,28,s2,17
SeqPrep,mismatch,11,29,s2,18
SeqPrep,mismatch,11,30,s2,19
SeqPrep,mismatch,11,31,s2,20
SeqPrep,mismatch,11,32,s2,21
SeqPrep,mismatch,11,33,s2,22
SeqPrep,mismatch,11,34,s2,23
SeqPrep,mismatch,11,35,s2,24
SeqPrep,mismatch,11,36,s2,25
SeqPrep,mismatch,11,37,s2,26
SeqPrep,mismatch,11,38,s2,27
SeqPrep,mismatch,11,39,s2,28
SeqPrep,mismatch,11,40,s2,29
SeqPrep,mismatch,11,41,s2,30
SeqPrep,mismatch,12,0,s1,12
SeqPrep,mismatch,12,1,s1,11
SeqPrep,mismatch,12,2,s1,10
SeqPrep,mismatch,12,3,s1,9
SeqPrep,mismatch,12,4,s1,8
SeqPrep,mismatch,12,5,s1,7
SeqPrep,mismatch,12,6,s1,6
SeqPrep,mismatch,12,7,s1,5
SeqPrep,mismatch,12,8,s1,4
SeqPrep,mismatch,12,9,s1,3
SeqPrep,mismatch,12,10,s1,2
SeqPrep,mismatch,12,11,s1,1
SeqPrep,mismatch,12,12,s1,0
SeqPrep,mismatch,12,13,s2,1
SeqPrep,mismatch,12,14,s2,2
SeqPrep,mismatch,12,15,s2,3
SeqPrep,mismatch,12,16,s2,4
SeqPrep,mismatch,12,17,s2,5
SeqPrep,mismatch,12,18,s2,6
SeqPrep,mismatch,12,19,s2,7
SeqPrep,mismatch,12,20,s2,8
SeqPrep,mismatch,12,21,s2,9
SeqPrep,mismatch,12,22,s2,10
SeqPrep,mismatch,12,23,s2,11
SeqPrep,mismatch,12,24,s2,12
SeqPrep,mismatch,12,25,s2,13
SeqPrep,mismatch,12,26,s2,14
SeqPrep,mismatch,12,27,s2,15
SeqPrep,mismatch,12,28,s2,16
SeqPrep,mismatch,12,29,s2,17
SeqPrep,mismatch,12,30,s2,18
SeqPrep,mismatch,12,31,s2,19
SeqPrep,mismatch,12,32,s2,20
SeqPrep,mismatch,12,33,s2,21
SeqPrep,mismatch,12,34,s2,22
SeqPrep,mismatch,12,35,s2,23
SeqPrep,mismatch,12,36,s2,24
SeqPrep,mismatch,12,37,s2,25
SeqPrep,mismatch,12,38,s2,26
SeqPrep,mismatch,12,39,s2,27
SeqPrep,mismatch,12,40,s2,28
SeqPrep,mismatch,12,41,s2,29
SeqPrep,mismatch,13,0,s1,13
SeqPrep,mismatch,13,1,s1,12
SeqPrep,mismatch,13,2,s1,11
SeqPrep,mismatch,13,3,s1,10
SeqPrep,mismatch,13,4,s1,9
SeqPrep,mismatch,13,5,s1,8
SeqPrep,mismatch,13,6,s1,7
SeqPrep,mismatch,13,7,s1,6
SeqPrep,mismatch,13,8,s1,5
SeqPrep,mismatch,13,9,s1,4
SeqPrep,mismatch,13,10,s1,3
SeqPrep,mismatch,13,11,s1,2
SeqPrep,mismatch,13,12,s1,1
SeqPrep,mismatch,13,13,s1,0
SeqPrep,mismatch,13,14,s2,1
SeqPrep,mismatch,13,15,s2,2
SeqPrep,mismatch,13,16,s2,3
SeqPrep,mismatch,13,17,s2,4
SeqPrep,mismatch,13,18,s2,5
SeqPrep,mismatch,13,19,s2,6
SeqPrep,mismatch,13,20,s2,7
SeqPrep,mismatch,13,21,s2,8
SeqPrep,mismatch,13,22,s2,9
SeqPrep,mismatch,13,23,s2,10
SeqPrep,mismatch,13,24,s2,11
SeqPrep,mismatch,13,25,s2,12
SeqPrep,mismatch,13,26,s2,13
SeqPrep,mismatch,13,27,s2,14
SeqPrep,mismatch,13,28,s2,15
SeqPrep,mismatch,13,29,s2,16
SeqPrep,mismatch,13,30,s2,17
SeqPrep,mismatch,13,31,s2,18
SeqPrep,mismatch,13,32,s2,19
SeqPrep,mismatch,13,33,s2,20
SeqPrep,mismatch,13,34,s2,21
SeqPrep,mismatch,13,35,s2,22
SeqPrep,mismatch,13,36,s2,23
SeqPrep,mismatch,13,37,s2,24
SeqPrep,mismatch,13,38,s2,25
SeqPrep,mismatch,13,39,s2,26
SeqPrep,mismatch,13,40,s2,27
SeqPrep,mismatch,13,41,s2,28
SeqPrep,mismatch,14,0,s1,14
SeqPrep,mismatch,14,1,s1,13
SeqPrep,mismatch,14,2,s1,12
SeqPrep,mismatch,14,3,s1,11
SeqPrep,mismatch,14,4,s1,10
SeqPrep,mismatch,14,5,s1,9
SeqPrep,mismatch,14,6,s1,8
SeqPrep,mismatch,14,7,s1,7
SeqPrep,mismatch,14,8,s1,6
SeqPrep,mismatch,14,9,s1,5
SeqPrep,mismatch,14,10,s1,4
SeqPrep,mismatch,14,11,s1,3
SeqPrep,mismatch,14,12,s1,2
SeqPrep,mismatch,14,13,s1,1
SeqPrep,mismatch,14,14,s1,0
SeqPrep,mismatch,14,15,s2,1
SeqPrep,mismatch,14,16,s2,2
SeqPrep,mismatch,14,17,s2,3
SeqPrep,mismatch,14,18,s2,4
SeqPrep,mismatch,14,19,s2,5
SeqPrep,mismatch,14,20,s2,6
SeqPrep,mismatch,14,21,s2,7
SeqPrep,mismatch,14,22,s2,8
SeqPrep,mismatch,14,23,s2,9
SeqPrep,mismatch,14,24,s2,10
SeqPrep,mismatch,14,25,s2,11
SeqPrep,mismatch,14,26,s2,12
SeqPrep,mismatch,14,27,s2,13
SeqPrep,mismatch,14,28,s2,14
SeqPrep,mismatch,14,29,s2,15
SeqPrep,mismatch,14,30,s2,16
SeqPrep,mismatch,14,31,s2,17
SeqPrep,mismatch,14,32,s2,18
SeqPrep,mismatch,14,33,s2,19
SeqPrep,mismatch,14,34,s2,20
SeqPrep,mismatch,14,35,s2,21
SeqPrep,mismatch,14,36,s2,22
SeqPrep,mismatch,14,37,s2,23
SeqPrep,mismatch,14,38,s2,24
SeqPrep,mismatch,14,39,s2,25
SeqPrep,mismatch,14,40,s2,26
SeqPrep,mismatch,14,41,s2,27
SeqPrep,mismatch,15,0,s1,15
SeqPrep,mismatch,15,1,s1,14
SeqPrep,mismatch,15,2,s1,13
SeqPrep,mismatch,15,3,s1,12
SeqPrep,mismatch,15,4,s1,11
SeqPrep,mismatch,15,5,s1,10
SeqPrep,mismatch,15,6,s1,9
SeqPrep,mismatch,15,7,s1,8
SeqPrep,mismatch,15,8,s1,7
SeqPrep,mismatch,15,9,s1,6
SeqPrep,mismatch,15,10,s1,5
SeqPrep,mismatch,15,11,s1,4
SeqPrep,mismatch,15,12,s1,3
SeqPrep,mismatch,15,13,s1,2
SeqPrep,mismatch,15,14,s1,1
SeqPrep,mismatch,15,15,s1,0
SeqPrep,mismatch,15,16,s2,1
SeqPrep,mismatch,15,17,s2,2
SeqPrep,mismatch,15,18,s2,3
SeqPrep,mismatch,15,19,s2,4
SeqPrep,mismatch,15,20,s2,5
SeqPrep,mismatch,15,21,s2,6
SeqPrep,mismatch,15,22,s2,7
SeqPrep,mismatch,15,23,s2,8
SeqPrep,mismatch,15,24,s2,9
SeqPrep,mismatch,15,25,s2,10
SeqPrep,mismatch,15,26,s2,11
SeqPrep,mismatch,15,27,s2,12
SeqPrep,mismatch,15,28,s2,13
SeqPrep,mismatch,15,29,s2,14
SeqPrep,mismatch,15,30,s2,15
SeqPrep,mismatch,15,31,s2,16
SeqPrep,mismatch,15,32,s2,17
SeqPrep,mismatch,15,33,s2,18
SeqPrep,mismatch,15,34,s2,19
SeqPrep,mismatch,15,35,s2,20
SeqPrep,mismatch,15,36,s2,21
SeqPrep,mismatch,15,37,s2,22
SeqPrep,mismatch,15,38,s2,23
SeqPrep,mismatch,15,39,s2,24
SeqPrep,mismatch,15,40,s2,25
SeqPrep,mismatch,15,41,s2,26
SeqPrep,mismatch,16,0,s1,16
SeqPrep,mismatch,16,1,s1,15
SeqPrep,mismatch,16,2,s1,14
SeqPrep,mismatch,16,3,s1,13
SeqPrep,mismatch,16,4,s1,12
SeqPrep,mismatch,16,5,s1,11
SeqPrep,mismatch,16,6,s1,10
SeqPrep,mismatch,16,7,s1,9
SeqPrep,mismatch,16,8,s1,8
SeqPrep,mismatch,16,9,s1,7
SeqPrep,mismatch,16,10,s1,6
SeqPrep,mismatch,16,11,s1,5
SeqPrep,mismatch,16,12,s1,4
